Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Merchant,Category,Amount,Payment_Mode,Transaction_Status,Location,Year,Month,Day,Discounted_Amount,Amount_Category,Date,High_Risk,Age,Gender,Account_Status
916,95,2025-02-08,Online,Expedia,Health,429.27,Debit Card,Declined,Chicago,2025,2,8,429.27,Medium,2025-02-08,False,30,Female,Suspended
917,115,2025-02-08,ATM,Amazon,Entertainment,550.4,Credit Card,Approved,Chicago,2025,2,8,522.88,High,2025-02-08,False,23,Male,Suspended
918,243,2025-02-08,POS,Walmart,Entertainment,178.77,Credit Card,Pending,New York,2025,2,8,178.77,Medium,2025-02-08,False,23,Male,Active
919,292,2025-02-08,POS,Walmart,Entertainment,299.45,Debit Card,Declined,San Francisco,2025,2,8,299.45,Medium,2025-02-08,False,20,Male,Suspended
920,282,2025-02-08,POS,Target,Health,665.51,Credit Card,Approved,San Francisco,2025,2,8,632.2344999999999,High,2025-02-08,False,48,Female,Active
921,299,2025-02-08,Online,Target,Entertainment,965.48,Credit Card,Declined,San Francisco,2025,2,8,917.206,High,2025-02-08,True,55,Female,Inactive
922,283,2025-02-08,ATM,Expedia,Travel,55.16,Credit Card,Declined,Miami,2025,2,8,55.16,Low,2025-02-08,False,58,Male,Inactive
923,69,2025-02-08,Online,Walmart,Health,890.93,Credit Card,Approved,Chicago,2025,2,8,846.3834999999999,High,2025-02-08,True,59,Female,Active
924,148,2025-02-08,ATM,eBay,Dining,579.0,Debit Card,Approved,Houston,2025,2,8,550.05,High,2025-02-08,False,58,Male,Suspended
925,11,2025-02-08,POS,Walmart,Clothing,566.1,Credit Card,Approved,Los Angeles,2025,2,8,537.795,High,2025-02-08,False,51,Other,Suspended
926,254,2025-02-08,Online,Target,Dining,502.78,Debit Card,Declined,Seattle,2025,2,8,477.64099999999996,High,2025-02-08,False,68,Male,Inactive
927,38,2025-02-08,ATM,eBay,Electronics,74.05,Credit Card,Declined,Houston,2025,2,8,74.05,Low,2025-02-08,False,62,Other,Inactive
928,134,2025-02-08,ATM,Amazon,Entertainment,94.43,Debit Card,Pending,Seattle,2025,2,8,94.43,Low,2025-02-08,False,23,Male,Active
929,200,2025-02-08,POS,Amazon,Electronics,602.91,Credit Card,Declined,New York,2025,2,8,572.7645,High,2025-02-08,False,66,Male,Active
930,23,2025-02-08,Online,Costco,Groceries,344.25,Debit Card,Approved,New York,2025,2,8,344.25,Medium,2025-02-08,False,68,Female,Active
931,218,2025-02-08,Online,BestBuy,Groceries,917.68,Credit Card,Declined,Seattle,2025,2,8,871.7959999999999,High,2025-02-08,True,29,Male,Suspended
932,141,2025-02-08,Online,Target,Electronics,409.56,Debit Card,Pending,San Francisco,2025,2,8,409.56,Medium,2025-02-08,False,30,Other,Inactive
933,104,2025-02-08,POS,BestBuy,Health,147.57,Debit Card,Pending,Houston,2025,2,8,147.57,Medium,2025-02-08,False,30,Other,Inactive
934,210,2025-02-08,Online,eBay,Dining,716.15,Credit Card,Approved,San Francisco,2025,2,8,680.3425,High,2025-02-08,False,20,Female,Suspended
935,111,2025-02-08,POS,Target,Electronics,296.89,Debit Card,Approved,Miami,2025,2,8,296.89,Medium,2025-02-08,False,43,Other,Inactive
936,104,2025-02-08,POS,Expedia,Groceries,527.84,Credit Card,Pending,New York,2025,2,8,501.448,High,2025-02-08,False,30,Other,Inactive
937,171,2025-02-09,POS,Walmart,Electronics,699.34,Credit Card,Pending,New York,2025,2,9,664.373,High,2025-02-09,False,42,Male,Inactive
938,133,2025-02-09,ATM,Expedia,Health,900.76,Credit Card,Pending,Houston,2025,2,9,855.722,High,2025-02-09,False,68,Female,Active
939,293,2025-02-09,Online,eBay,Electronics,793.23,Credit Card,Approved,New York,2025,2,9,753.5685,High,2025-02-09,False,28,Female,Active
940,127,2025-02-09,Online,Target,Dining,677.98,Credit Card,Pending,Miami,2025,2,9,644.081,High,2025-02-09,False,47,Male,Inactive
941,106,2025-02-09,POS,eBay,Clothing,681.24,Debit Card,Pending,Miami,2025,2,9,647.178,High,2025-02-09,False,19,Male,Active
942,92,2025-02-09,POS,Walmart,Health,946.2,Credit Card,Approved,Miami,2025,2,9,898.89,High,2025-02-09,False,19,Male,Suspended
943,287,2025-02-09,Online,Amazon,Groceries,299.34,Credit Card,Declined,Los Angeles,2025,2,9,299.34,Medium,2025-02-09,False,32,Female,Suspended
944,51,2025-02-09,POS,Amazon,Dining,6.11,Credit Card,Declined,Miami,2025,2,9,6.11,Low,2025-02-09,False,59,Other,Inactive
945,29,2025-02-09,Online,eBay,Electronics,275.59,Credit Card,Pending,Miami,2025,2,9,275.59,Medium,2025-02-09,False,65,Female,Suspended
946,296,2025-02-09,ATM,BestBuy,Electronics,221.8,Credit Card,Declined,Los Angeles,2025,2,9,221.8,Medium,2025-02-09,False,69,Female,Suspended
947,297,2025-02-09,POS,Target,Clothing,663.53,Credit Card,Declined,San Francisco,2025,2,9,630.3534999999999,High,2025-02-09,False,45,Female,Active
948,214,2025-02-09,Online,Target,Groceries,635.54,Debit Card,Declined,Chicago,2025,2,9,603.7629999999999,High,2025-02-09,False,47,Male,Active
949,267,2025-02-09,POS,Amazon,Groceries,595.49,Debit Card,Declined,New York,2025,2,9,565.7155,High,2025-02-09,False,29,Female,Active
950,257,2025-02-09,Online,Costco,Travel,21.16,Credit Card,Pending,Miami,2025,2,9,21.16,Low,2025-02-09,False,55,Female,Inactive
951,101,2025-02-09,Online,Expedia,Groceries,730.13,Debit Card,Declined,New York,2025,2,9,693.6234999999999,High,2025-02-09,False,24,Female,Suspended
952,110,2025-02-09,POS,Costco,Clothing,326.91,Credit Card,Declined,Houston,2025,2,9,326.91,Medium,2025-02-09,False,23,Other,Suspended
953,182,2025-02-09,ATM,Walmart,Entertainment,666.73,Credit Card,Approved,New York,2025,2,9,633.3935,High,2025-02-09,False,63,Female,Active
954,1,2025-02-09,Online,Expedia,Travel,558.8,Credit Card,Pending,Seattle,2025,2,9,530.8599999999999,High,2025-02-09,False,66,Male,Inactive
955,55,2025-02-09,Online,Expedia,Travel,346.02,Credit Card,Approved,San Francisco,2025,2,9,346.02,Medium,2025-02-09,False,24,Male,Active
956,149,2025-02-09,Online,eBay,Electronics,138.9,Credit Card,Approved,Los Angeles,2025,2,9,138.9,Medium,2025-02-09,False,31,Male,Active
957,137,2025-02-09,ATM,Amazon,Electronics,98.95,Debit Card,Pending,New York,2025,2,9,98.95,Low,2025-02-09,False,45,Male,Active
958,202,2025-02-09,ATM,Costco,Groceries,832.36,Debit Card,Declined,New York,2025,2,9,790.742,High,2025-02-09,False,30,Male,Inactive
959,117,2025-02-09,POS,Costco,Travel,918.81,Debit Card,Approved,New York,2025,2,9,872.8694999999999,High,2025-02-09,False,46,Female,Suspended
960,154,2025-02-09,ATM,Amazon,Electronics,651.54,Debit Card,Pending,Chicago,2025,2,9,618.963,High,2025-02-09,False,46,Male,Inactive
961,291,2025-02-10,POS,Costco,Clothing,107.92,Credit Card,Declined,Chicago,2025,2,10,107.92,Medium,2025-02-10,False,23,Other,Active
962,63,2025-02-10,POS,Amazon,Electronics,405.02,Debit Card,Pending,Houston,2025,2,10,405.02,Medium,2025-02-10,False,21,Female,Inactive
963,244,2025-02-10,ATM,eBay,Health,730.29,Credit Card,Approved,Los Angeles,2025,2,10,693.7755,High,2025-02-10,False,18,Other,Active
964,25,2025-02-10,POS,BestBuy,Health,780.92,Debit Card,Declined,New York,2025,2,10,741.8739999999999,High,2025-02-10,False,64,Male,Suspended
965,90,2025-02-10,ATM,Expedia,Electronics,122.63,Debit Card,Declined,New York,2025,2,10,122.63,Medium,2025-02-10,False,28,Male,Suspended
966,75,2025-02-10,POS,eBay,Travel,5.03,Debit Card,Pending,New York,2025,2,10,5.03,Low,2025-02-10,False,29,Female,Suspended
967,294,2025-02-10,ATM,Target,Entertainment,713.58,Debit Card,Declined,New York,2025,2,10,677.901,High,2025-02-10,False,32,Male,Active
968,210,2025-02-10,ATM,Walmart,Entertainment,359.81,Credit Card,Approved,Chicago,2025,2,10,359.81,Medium,2025-02-10,False,20,Female,Suspended
969,17,2025-02-10,POS,BestBuy,Travel,258.21,Debit Card,Approved,San Francisco,2025,2,10,258.21,Medium,2025-02-10,False,29,Male,Active
970,128,2025-02-10,Online,Target,Dining,17.83,Debit Card,Approved,San Francisco,2025,2,10,17.83,Low,2025-02-10,False,24,Female,Active
971,251,2025-02-10,POS,Expedia,Entertainment,542.6,Credit Card,Pending,Houston,2025,2,10,515.47,High,2025-02-10,False,32,Other,Active
972,179,2025-02-10,ATM,Costco,Health,851.89,Credit Card,Declined,Seattle,2025,2,10,809.2955,High,2025-02-10,False,38,Female,Suspended
973,182,2025-02-10,Online,Amazon,Clothing,957.84,Debit Card,Declined,Miami,2025,2,10,909.948,High,2025-02-10,True,63,Female,Active
974,152,2025-02-10,POS,Expedia,Travel,567.92,Credit Card,Declined,Los Angeles,2025,2,10,539.5239999999999,High,2025-02-10,False,34,Other,Inactive
975,25,2025-02-10,POS,eBay,Groceries,516.89,Credit Card,Approved,San Francisco,2025,2,10,491.04549999999995,High,2025-02-10,False,64,Male,Suspended
976,180,2025-02-10,POS,Walmart,Health,89.63,Credit Card,Declined,Seattle,2025,2,10,89.63,Low,2025-02-10,False,63,Male,Inactive
977,198,2025-02-10,Online,eBay,Clothing,551.13,Debit Card,Approved,New York,2025,2,10,523.5735,High,2025-02-10,False,39,Other,Active
978,161,2025-02-10,ATM,BestBuy,Clothing,383.08,Credit Card,Declined,San Francisco,2025,2,10,383.08,Medium,2025-02-10,False,19,Other,Active
979,177,2025-02-10,POS,BestBuy,Travel,609.1,Debit Card,Approved,Houston,2025,2,10,578.645,High,2025-02-10,False,53,Female,Suspended
980,285,2025-02-10,POS,Walmart,Clothing,391.78,Debit Card,Declined,Miami,2025,2,10,391.78,Medium,2025-02-10,False,19,Other,Active
981,63,2025-02-10,POS,Target,Travel,244.1,Debit Card,Pending,San Francisco,2025,2,10,244.1,Medium,2025-02-10,False,21,Female,Inactive
982,150,2025-02-10,POS,Target,Entertainment,99.49,Debit Card,Pending,Houston,2025,2,10,99.49,Low,2025-02-10,False,48,Other,Active
983,154,2025-02-10,POS,BestBuy,Electronics,318.34,Credit Card,Approved,Chicago,2025,2,10,318.34,Medium,2025-02-10,False,46,Male,Inactive
984,156,2025-02-10,ATM,BestBuy,Health,101.16,Debit Card,Approved,Miami,2025,2,10,101.16,Medium,2025-02-10,False,54,Female,Suspended
985,49,2025-02-11,ATM,Costco,Dining,181.01,Credit Card,Declined,Houston,2025,2,11,181.01,Medium,2025-02-11,False,42,Other,Suspended
986,84,2025-02-11,POS,Amazon,Electronics,987.4,Debit Card,Declined,Seattle,2025,2,11,938.03,High,2025-02-11,False,56,Female,Inactive
987,177,2025-02-11,Online,Costco,Health,446.88,Credit Card,Pending,San Francisco,2025,2,11,446.88,Medium,2025-02-11,False,53,Female,Suspended
988,148,2025-02-11,ATM,Costco,Travel,534.21,Debit Card,Declined,Chicago,2025,2,11,507.4995,High,2025-02-11,False,58,Male,Suspended
989,118,2025-02-11,Online,Target,Health,874.25,Credit Card,Approved,Seattle,2025,2,11,830.5374999999999,High,2025-02-11,True,60,Female,Active
990,63,2025-02-11,ATM,Walmart,Entertainment,995.59,Debit Card,Approved,Houston,2025,2,11,945.8104999999999,High,2025-02-11,False,21,Female,Inactive
991,189,2025-02-11,POS,Target,Travel,584.8,Debit Card,Approved,Houston,2025,2,11,555.56,High,2025-02-11,False,20,Other,Inactive
992,49,2025-02-11,ATM,Amazon,Electronics,813.41,Credit Card,Approved,Seattle,2025,2,11,772.7394999999999,High,2025-02-11,False,42,Other,Suspended
993,257,2025-02-11,POS,eBay,Groceries,330.31,Debit Card,Approved,San Francisco,2025,2,11,330.31,Medium,2025-02-11,False,55,Female,Inactive
994,224,2025-02-11,ATM,BestBuy,Groceries,309.22,Debit Card,Pending,Miami,2025,2,11,309.22,Medium,2025-02-11,False,57,Other,Inactive
995,141,2025-02-11,POS,BestBuy,Health,405.69,Debit Card,Pending,Chicago,2025,2,11,405.69,Medium,2025-02-11,False,30,Other,Inactive
996,215,2025-02-11,POS,Amazon,Groceries,674.14,Credit Card,Approved,New York,2025,2,11,640.433,High,2025-02-11,False,52,Female,Inactive
997,211,2025-02-11,POS,Costco,Travel,683.78,Debit Card,Declined,Los Angeles,2025,2,11,649.5909999999999,High,2025-02-11,False,64,Male,Active
998,32,2025-02-11,POS,Walmart,Clothing,318.66,Debit Card,Approved,Miami,2025,2,11,318.66,Medium,2025-02-11,False,65,Female,Inactive
999,158,2025-02-11,Online,BestBuy,Travel,137.54,Credit Card,Pending,Chicago,2025,2,11,137.54,Medium,2025-02-11,False,34,Male,Active
1000,285,2025-02-11,POS,Expedia,Clothing,634.23,Credit Card,Approved,Seattle,2025,2,11,602.5185,High,2025-02-11,False,19,Other,Active
1001,286,2025-02-11,Online,Costco,Electronics,132.68,Credit Card,Pending,Houston,2025,2,11,132.68,Medium,2025-02-11,False,55,Other,Active
1002,144,2025-02-11,Online,BestBuy,Dining,580.6,Credit Card,Pending,Seattle,2025,2,11,551.57,High,2025-02-11,False,18,Male,Active
1003,19,2025-02-11,POS,Expedia,Clothing,694.96,Credit Card,Approved,Chicago,2025,2,11,660.212,High,2025-02-11,False,57,Male,Suspended
1004,18,2025-02-11,Online,Amazon,Groceries,702.11,Debit Card,Approved,Seattle,2025,2,11,667.0045,High,2025-02-11,False,38,Other,Inactive
1005,257,2025-02-11,ATM,Amazon,Travel,754.7,Debit Card,Declined,Seattle,2025,2,11,716.965,High,2025-02-11,False,55,Female,Inactive
1006,78,2025-02-11,POS,Costco,Electronics,873.5,Debit Card,Pending,Los Angeles,2025,2,11,829.8249999999999,High,2025-02-11,False,28,Male,Suspended
1007,175,2025-02-11,Online,BestBuy,Groceries,502.46,Credit Card,Declined,San Francisco,2025,2,11,477.33699999999993,High,2025-02-11,False,50,Male,Suspended
1008,194,2025-02-11,POS,Target,Electronics,731.6,Debit Card,Approved,Los Angeles,2025,2,11,695.02,High,2025-02-11,False,32,Other,Suspended
1009,113,2025-02-12,POS,Expedia,Dining,621.08,Credit Card,Pending,New York,2025,2,12,590.0260000000001,High,2025-02-12,False,56,Male,Suspended
1010,114,2025-02-12,POS,Walmart,Entertainment,190.71,Credit Card,Declined,New York,2025,2,12,190.71,Medium,2025-02-12,False,36,Male,Inactive
1011,222,2025-02-12,Online,BestBuy,Travel,30.56,Debit Card,Declined,Los Angeles,2025,2,12,30.56,Low,2025-02-12,False,60,Male,Inactive
1012,166,2025-02-12,ATM,Walmart,Health,288.12,Credit Card,Declined,Miami,2025,2,12,288.12,Medium,2025-02-12,False,23,Other,Suspended
1013,132,2025-02-12,ATM,BestBuy,Travel,445.82,Credit Card,Approved,Miami,2025,2,12,445.82,Medium,2025-02-12,False,18,Male,Suspended
1014,264,2025-02-12,Online,Target,Dining,619.02,Debit Card,Approved,Seattle,2025,2,12,588.069,High,2025-02-12,False,29,Female,Active
1015,55,2025-02-12,POS,Target,Travel,850.71,Credit Card,Approved,Seattle,2025,2,12,808.1745,High,2025-02-12,False,24,Male,Active
1016,131,2025-02-12,Online,Costco,Health,200.26,Credit Card,Pending,Houston,2025,2,12,200.26,Medium,2025-02-12,False,50,Male,Suspended
1017,288,2025-02-12,Online,Costco,Clothing,129.92,Debit Card,Approved,New York,2025,2,12,129.92,Medium,2025-02-12,False,20,Other,Inactive
1018,266,2025-02-12,Online,Target,Electronics,963.66,Credit Card,Pending,Houston,2025,2,12,915.477,High,2025-02-12,True,28,Female,Suspended
1019,162,2025-02-12,POS,eBay,Health,112.5,Credit Card,Declined,New York,2025,2,12,112.5,Medium,2025-02-12,False,39,Male,Inactive
1020,87,2025-02-12,Online,Target,Groceries,481.1,Debit Card,Declined,Los Angeles,2025,2,12,481.1,Medium,2025-02-12,False,51,Male,Inactive
1021,55,2025-02-12,POS,Amazon,Dining,587.64,Debit Card,Approved,Miami,2025,2,12,558.2579999999999,High,2025-02-12,False,24,Male,Active
1022,288,2025-02-12,Online,Amazon,Clothing,543.67,Debit Card,Declined,Seattle,2025,2,12,516.4865,High,2025-02-12,False,20,Other,Inactive
1023,178,2025-02-12,ATM,eBay,Groceries,90.6,Debit Card,Approved,Miami,2025,2,12,90.6,Low,2025-02-12,False,34,Male,Inactive
1024,8,2025-02-12,Online,Expedia,Groceries,61.74,Credit Card,Pending,Los Angeles,2025,2,12,61.74,Low,2025-02-12,False,23,Male,Inactive
1025,247,2025-02-12,Online,Walmart,Dining,109.96,Credit Card,Declined,Houston,2025,2,12,109.96,Medium,2025-02-12,False,39,Female,Suspended
1026,255,2025-02-12,ATM,BestBuy,Clothing,587.66,Debit Card,Approved,Houston,2025,2,12,558.2769999999999,High,2025-02-12,False,41,Male,Active
1027,54,2025-02-12,POS,BestBuy,Entertainment,546.62,Credit Card,Declined,Chicago,2025,2,12,519.289,High,2025-02-12,False,47,Male,Inactive
1028,249,2025-02-12,POS,eBay,Groceries,237.57,Credit Card,Declined,Seattle,2025,2,12,237.57,Medium,2025-02-12,False,41,Other,Suspended
1029,239,2025-02-12,Online,Amazon,Groceries,639.59,Debit Card,Approved,Seattle,2025,2,12,607.6105,High,2025-02-12,False,40,Other,Active
1030,229,2025-02-12,ATM,Costco,Clothing,820.97,Debit Card,Declined,Seattle,2025,2,12,779.9215,High,2025-02-12,False,28,Female,Suspended
1031,67,2025-02-12,POS,BestBuy,Travel,46.37,Credit Card,Declined,New York,2025,2,12,46.37,Low,2025-02-12,False,40,Other,Inactive
1032,51,2025-02-12,Online,Amazon,Groceries,500.64,Debit Card,Declined,Houston,2025,2,12,475.60799999999995,High,2025-02-12,False,59,Other,Inactive
1033,97,2025-02-13,ATM,Expedia,Electronics,690.86,Debit Card,Declined,Los Angeles,2025,2,13,656.317,High,2025-02-13,False,34,Female,Inactive
1034,92,2025-02-13,POS,Walmart,Clothing,256.05,Debit Card,Pending,Houston,2025,2,13,256.05,Medium,2025-02-13,False,19,Male,Suspended
1035,264,2025-02-13,POS,Expedia,Groceries,311.23,Credit Card,Declined,Miami,2025,2,13,311.23,Medium,2025-02-13,False,29,Female,Active
1036,291,2025-02-13,ATM,eBay,Dining,615.57,Debit Card,Declined,New York,2025,2,13,584.7915,High,2025-02-13,False,23,Other,Active
1037,96,2025-02-13,ATM,Target,Health,898.45,Credit Card,Approved,Seattle,2025,2,13,853.5275,High,2025-02-13,False,54,Female,Suspended
1038,88,2025-02-13,ATM,Target,Electronics,810.87,Credit Card,Pending,San Francisco,2025,2,13,770.3265,High,2025-02-13,False,56,Male,Inactive
1039,78,2025-02-13,ATM,Target,Health,585.21,Credit Card,Approved,Chicago,2025,2,13,555.9495000000001,High,2025-02-13,False,28,Male,Suspended
1040,288,2025-02-13,Online,Expedia,Health,731.57,Debit Card,Approved,New York,2025,2,13,694.9915,High,2025-02-13,False,20,Other,Inactive
1041,120,2025-02-13,ATM,BestBuy,Groceries,368.0,Debit Card,Approved,Miami,2025,2,13,368.0,Medium,2025-02-13,False,19,Male,Active
1042,165,2025-02-13,POS,Walmart,Electronics,642.76,Debit Card,Pending,Seattle,2025,2,13,610.622,High,2025-02-13,False,53,Female,Active
1043,182,2025-02-13,POS,Target,Electronics,468.85,Debit Card,Approved,Miami,2025,2,13,468.85,Medium,2025-02-13,False,63,Female,Active
1044,223,2025-02-13,Online,eBay,Travel,193.99,Debit Card,Approved,Miami,2025,2,13,193.99,Medium,2025-02-13,False,34,Other,Inactive
1045,7,2025-02-13,POS,eBay,Health,703.23,Credit Card,Approved,Seattle,2025,2,13,668.0685,High,2025-02-13,False,55,Female,Active
1046,263,2025-02-13,POS,Target,Electronics,558.68,Credit Card,Declined,Miami,2025,2,13,530.746,High,2025-02-13,False,53,Female,Active
1047,161,2025-02-13,ATM,Target,Travel,361.83,Credit Card,Approved,Los Angeles,2025,2,13,361.83,Medium,2025-02-13,False,19,Other,Active
1048,151,2025-02-13,POS,Walmart,Clothing,911.78,Debit Card,Pending,Chicago,2025,2,13,866.1909999999999,High,2025-02-13,False,44,Other,Inactive
1049,85,2025-02-13,Online,Target,Travel,25.83,Credit Card,Pending,San Francisco,2025,2,13,25.83,Low,2025-02-13,False,32,Female,Inactive
1050,147,2025-02-13,ATM,Walmart,Dining,319.19,Credit Card,Declined,Miami,2025,2,13,319.19,Medium,2025-02-13,False,35,Female,Active
1051,112,2025-02-13,ATM,eBay,Entertainment,61.6,Debit Card,Pending,Miami,2025,2,13,61.6,Low,2025-02-13,False,24,Female,Suspended
1052,36,2025-02-13,Online,Target,Groceries,767.69,Debit Card,Pending,Houston,2025,2,13,729.3055,High,2025-02-13,False,66,Male,Active
1053,285,2025-02-13,ATM,Expedia,Clothing,703.6,Credit Card,Declined,Chicago,2025,2,13,668.42,High,2025-02-13,False,19,Other,Active
1054,188,2025-02-13,ATM,Costco,Entertainment,334.7,Credit Card,Approved,New York,2025,2,13,334.7,Medium,2025-02-13,False,41,Female,Inactive
1055,82,2025-02-13,Online,Expedia,Entertainment,677.28,Debit Card,Declined,Chicago,2025,2,13,643.4159999999999,High,2025-02-13,False,48,Other,Inactive
1056,2,2025-02-13,ATM,eBay,Clothing,398.96,Debit Card,Approved,Chicago,2025,2,13,398.96,Medium,2025-02-13,False,53,Female,Suspended
1057,197,2025-02-14,Online,Walmart,Dining,757.47,Debit Card,Approved,Seattle,2025,2,14,719.5965,High,2025-02-14,False,35,Female,Inactive
1058,11,2025-02-14,Online,Expedia,Travel,456.91,Debit Card,Pending,Seattle,2025,2,14,456.91,Medium,2025-02-14,False,51,Other,Suspended
1059,234,2025-02-14,POS,Walmart,Groceries,415.22,Credit Card,Declined,Seattle,2025,2,14,415.22,Medium,2025-02-14,False,23,Other,Active
1060,195,2025-02-14,POS,Expedia,Travel,935.06,Credit Card,Pending,San Francisco,2025,2,14,888.3069999999999,High,2025-02-14,False,39,Female,Active
1061,119,2025-02-14,ATM,Expedia,Electronics,254.62,Debit Card,Pending,Chicago,2025,2,14,254.62,Medium,2025-02-14,False,56,Male,Suspended
1062,20,2025-02-14,ATM,Walmart,Travel,124.85,Credit Card,Approved,San Francisco,2025,2,14,124.85,Medium,2025-02-14,False,36,Female,Active
1063,261,2025-02-14,Online,BestBuy,Clothing,586.62,Credit Card,Pending,Miami,2025,2,14,557.289,High,2025-02-14,False,18,Female,Suspended
1064,293,2025-02-14,ATM,Expedia,Groceries,969.48,Debit Card,Declined,Seattle,2025,2,14,921.006,High,2025-02-14,False,28,Female,Active
1065,256,2025-02-14,Online,Target,Travel,380.95,Credit Card,Pending,Miami,2025,2,14,380.95,Medium,2025-02-14,False,65,Female,Suspended
1066,222,2025-02-14,Online,Costco,Groceries,66.73,Credit Card,Pending,Seattle,2025,2,14,66.73,Low,2025-02-14,False,60,Male,Inactive
1067,226,2025-02-14,ATM,eBay,Groceries,342.61,Credit Card,Approved,Los Angeles,2025,2,14,342.61,Medium,2025-02-14,False,38,Other,Suspended
1068,53,2025-02-14,Online,BestBuy,Electronics,508.4,Debit Card,Declined,San Francisco,2025,2,14,482.97999999999996,High,2025-02-14,False,46,Male,Inactive
1069,280,2025-02-14,POS,Walmart,Electronics,166.11,Debit Card,Pending,San Francisco,2025,2,14,166.11,Medium,2025-02-14,False,41,Male,Active
1070,81,2025-02-14,ATM,BestBuy,Clothing,659.81,Credit Card,Approved,New York,2025,2,14,626.8195,High,2025-02-14,False,30,Other,Active
1071,202,2025-02-14,POS,Amazon,Dining,997.76,Debit Card,Pending,Houston,2025,2,14,947.872,High,2025-02-14,False,30,Male,Inactive
1072,158,2025-02-14,ATM,Amazon,Entertainment,454.48,Debit Card,Declined,Chicago,2025,2,14,454.48,Medium,2025-02-14,False,34,Male,Active
1073,120,2025-02-14,Online,Expedia,Groceries,357.95,Debit Card,Pending,New York,2025,2,14,357.95,Medium,2025-02-14,False,19,Male,Active
1074,59,2025-02-14,ATM,Expedia,Dining,403.7,Credit Card,Pending,San Francisco,2025,2,14,403.7,Medium,2025-02-14,False,28,Female,Inactive
1075,215,2025-02-14,POS,Target,Entertainment,119.57,Credit Card,Approved,New York,2025,2,14,119.57,Medium,2025-02-14,False,52,Female,Inactive
1076,128,2025-02-14,Online,Costco,Entertainment,883.86,Debit Card,Pending,Los Angeles,2025,2,14,839.667,High,2025-02-14,True,24,Female,Active
1077,224,2025-02-14,ATM,eBay,Clothing,417.75,Credit Card,Approved,Houston,2025,2,14,417.75,Medium,2025-02-14,False,57,Other,Inactive
1078,209,2025-02-14,ATM,BestBuy,Entertainment,390.34,Credit Card,Declined,San Francisco,2025,2,14,390.34,Medium,2025-02-14,False,41,Female,Active
1079,115,2025-02-14,ATM,Amazon,Entertainment,661.39,Credit Card,Pending,San Francisco,2025,2,14,628.3204999999999,High,2025-02-14,False,23,Male,Suspended
1080,209,2025-02-14,POS,Expedia,Groceries,444.82,Credit Card,Declined,Chicago,2025,2,14,444.82,Medium,2025-02-14,False,41,Female,Active
1081,14,2025-02-15,POS,eBay,Groceries,649.99,Credit Card,Declined,Seattle,2025,2,15,617.4905,High,2025-02-15,False,34,Female,Suspended
1082,9,2025-02-15,ATM,BestBuy,Health,66.14,Debit Card,Pending,Houston,2025,2,15,66.14,Low,2025-02-15,False,58,Female,Inactive
1083,40,2025-02-15,Online,Expedia,Dining,814.65,Credit Card,Approved,Los Angeles,2025,2,15,773.9174999999999,High,2025-02-15,True,24,Male,Active
1084,237,2025-02-15,Online,Expedia,Travel,940.8,Credit Card,Declined,Miami,2025,2,15,893.7599999999999,High,2025-02-15,True,29,Other,Suspended
1085,281,2025-02-15,POS,Amazon,Electronics,650.52,Credit Card,Declined,New York,2025,2,15,617.9939999999999,High,2025-02-15,False,26,Female,Suspended
1086,201,2025-02-15,Online,Amazon,Travel,954.79,Debit Card,Pending,Chicago,2025,2,15,907.0504999999999,High,2025-02-15,True,44,Other,Suspended
1087,246,2025-02-15,POS,Expedia,Dining,155.68,Debit Card,Pending,San Francisco,2025,2,15,155.68,Medium,2025-02-15,False,67,Male,Suspended
1088,278,2025-02-15,ATM,Walmart,Electronics,480.03,Debit Card,Pending,Miami,2025,2,15,480.03,Medium,2025-02-15,False,35,Male,Suspended
1089,235,2025-02-15,POS,Expedia,Travel,603.8,Credit Card,Pending,Los Angeles,2025,2,15,573.6099999999999,High,2025-02-15,False,53,Male,Suspended
1090,4,2025-02-15,POS,eBay,Health,583.83,Debit Card,Pending,Houston,2025,2,15,554.6385,High,2025-02-15,False,49,Other,Inactive
1091,154,2025-02-15,ATM,Expedia,Electronics,404.45,Debit Card,Pending,New York,2025,2,15,404.45,Medium,2025-02-15,False,46,Male,Inactive
1092,29,2025-02-15,Online,Target,Groceries,341.39,Debit Card,Approved,Chicago,2025,2,15,341.39,Medium,2025-02-15,False,65,Female,Suspended
1093,109,2025-02-15,POS,Costco,Travel,131.19,Debit Card,Declined,San Francisco,2025,2,15,131.19,Medium,2025-02-15,False,41,Male,Active
1094,98,2025-02-15,POS,Target,Electronics,394.78,Credit Card,Approved,San Francisco,2025,2,15,394.78,Medium,2025-02-15,False,38,Other,Active
1095,215,2025-02-15,ATM,Target,Health,166.85,Debit Card,Approved,Miami,2025,2,15,166.85,Medium,2025-02-15,False,52,Female,Inactive
1096,293,2025-02-15,Online,Walmart,Entertainment,735.69,Debit Card,Pending,Miami,2025,2,15,698.9055000000001,High,2025-02-15,False,28,Female,Active
1097,75,2025-02-15,POS,Walmart,Electronics,212.79,Credit Card,Declined,New York,2025,2,15,212.79,Medium,2025-02-15,False,29,Female,Suspended
1098,146,2025-02-15,ATM,Expedia,Electronics,63.27,Credit Card,Approved,Houston,2025,2,15,63.27,Low,2025-02-15,False,20,Male,Inactive
